8.00006e-06	3.60003e-05	0.004016	0.279545	234	234	1	144	42
1.29994e-05	3.80008e-05	0.002147	0.175721	77	77	0	27	10
9.0003e-06	2.80002e-05	0.000506	0.177765	16	16	0	3	2
1.00005e-05	2.99998e-05	0.000398	0.038671	12	12	0	4	5
6.99982e-06	2.19997e-05	8.49999e-05	0.00042	3	3	0	0	1
8.00006e-06	4.19999e-05	0.002809	0.012553	139	139	0	50	16
8.00006e-06	2.59997e-05	0.000447	0.013828	17	17	0	5	6
8.00006e-06	3.99994e-05	0.007653	0.504916	436	436	0	131	216
8.00006e-06	3.30005e-05	0.000397	0.03913	12	12	0	0	1
9.0003e-06	2.89995e-05	0.001255	0.002774	63	63	0	19	10
1.20001e-05	3.19993e-05	0.014797	0.195392	1074	1074	0	895	168
8.00006e-06	2.80002e-05	0.000399999	0.044139	13	13	0	1	2
6.99982e-06	2.90005e-05	0.002798	0.226487	140	140	0	50	48
9.99961e-06	2.50004e-05	0.000166	0.012852	7	7	0	0	1
1.00005e-05	2.7e-05	0.000724	0.012487	28	28	0	4	4
8.00006e-06	3.29996e-05	0.015447	0.442591	1058	1058	0	763	140
8.00006e-06	2.7e-05	0.000134	0.021257	5	5	0	0	1
9.99961e-06	2.59997e-05	0.000369	0.212138	14	14	0	2	4
7.00075e-06	3.5e-05	0.009057	0.41793	485	485	0	272	40
1.00005e-05	3.99994e-05	0.006368	0.306059	320	320	0	239	60
6.99982e-06	2.99998e-05	0.000637	0.381536	24	24	0	11	12
1.50008e-05	3.99994e-05	0.003927	0.536402	168	168	0	108	45
8.00006e-06	2.90005e-05	0.000169	0.046512	5	5	0	0	2
1.10008e-05	2.39993e-05	0.000238	0.015143	9	9	0	1	2
8.00006e-06	3.20002e-05	0.001516	0.423856	70	70	0	23	15
9.0003e-06	3.39998e-05	0.003921	0.429427	166	166	0	84	30
9.0003e-06	2.99998e-05	0.000475001	0.001875	18	17	1	2	4
8.00006e-06	2.99998e-05	0.000796	0.088413	32	32	0	17	6
6.99982e-06	2.80002e-05	0.000128	0.135947	4	4	0	0	1
1.00005e-05	2.7e-05	0.001702	0.035508	98	98	0	47	12
8.00006e-06	2.40002e-05	0.000193	0.017133	7	7	0	1	2
