6.99982e-06	2.7e-05	0.006007	0.002667	840	367	243	2	43
6.99982e-06	2.49995e-05	0.00019	0.002691	6	6	0	0	4
5.00027e-06	2.40002e-05	0.002338	0.004373	120	108	29	24	28
5.99958e-06	2.29999e-05	9.20007e-05	0.013397	1	1	0	0	1
5.99958e-06	2.7e-05	0.031656	0.010138	3440	2754	2041	138	376
5.99958e-06	2.29999e-05	0.000332	0.000863	14	14	0	1	2
5.00027e-06	2.09995e-05	0.000201	0.000555	7	7	0	0	1
5.00027e-06	2.49995e-05	0.000694	0.001356	26	20	5	2	4
6.99982e-06	3.30005e-05	0.007218	0.007931	528	480	339	25	48
7.00075e-06	5.10002e-05	0.013884	0.05857	320	320	155	64	61
8.99937e-06	2.20006e-05	0.000188	0.000741	4	4	0	0	1
1.20001e-05	2.99998e-05	0.024579	0.006557	3888	1732	1257	9	245
5.00027e-06	3.29996e-05	0.000321	0.001428	3	3	0	0	1
4.99934e-06	1.89999e-05	0.000528	0.000498	14	14	2	0	2
5.00027e-06	2.19997e-05	0.000347	0.001288	10	10	0	1	2
4.99934e-06	2.29999e-05	0.000221	0.002177	6	6	0	1	2
8.00006e-06	3.79998e-05	0.132525	0.05688	10900	10864	1991	7635	1900
8.00006e-06	2.7e-05	0.002713	0.027694	108	108	9	54	72
7.00075e-06	2.49995e-05	0.000219001	0.031544	8	8	0	0	8
6.00051e-06	3.1e-05	0.032804	0.042716	2736	2736	821	1133	648
6.99982e-06	2.7e-05	0.000566	0.001033	24	22	4	5	8
6.99982e-06	2.80002e-05	0.005675	0.005931	336	325	45	178	108
1.09999e-05	3.60003e-05	0.000143	0.023964	4	4	0	0	4
1.10008e-05	2.39993e-05	5.50002e-05	0.000965	2	2	0	0	1
5.00027e-06	2.89995e-05	0.000145	0.005208	4	4	0	0	2
6.00051e-06	2.39993e-05	0.000637	0.002112	22	22	1	10	6
1.00005e-05	2.19997e-05	8.30004e-05	0.000937	2	2	0	0	1
5.99958e-06	3.1e-05	0.019787	0.053675	1308	1308	151	956	864
6.00051e-06	2.19997e-05	0.000199	0.001786	7	7	0	1	2
5.99958e-06	3.00007e-05	0.001945	0.001228	244	93	47	6	12
5.99958e-06	3.79998e-05	0.238327	0.077841	81024	20158	16148	894	1146
9.0003e-06	3.60003e-05	0.000361999	0.003993	10	10	0	3	4
5.00027e-06	2.7e-05	0.007255	0.003808	414	408	38	288	288
4.99934e-06	2.7e-05	0.00221	0.006174	108	108	36	5	54
9.0003e-06	3.39998e-05	0.020862	0.153868	1736	1631	779	472	203
4.99934e-06	2.60007e-05	0.001282	0.002069	56	54	16	7	24
8.00006e-06	3.90001e-05	0.153462	0.080443	15744	13998	5511	7062	2432
6.00051e-06	3.69996e-05	0.039989	0.027487	3640	3640	198	2895	392
5.99958e-06	2.50004e-05	0.000434	0.000641	18	18	1	0	6
5.99958e-06	4.00003e-05	0.006131	0.002926	384	269	83	85	30
6.00051e-06	2.99998e-05	0.006455	0.001661	372	372	15	279	300
5.99958e-06	2.99998e-05	0.0004	0.000762	16	15	1	5	8
5.00027e-06	2.99998e-05	0.001061	0.002629	52	52	2	31	18
1.09999e-05	2.50004e-05	0.000823	0.003903	40	34	10	5	6
6.00051e-06	2.19997e-05	0.000632	0.002543	24	24	7	1	6
6.00051e-06	2.40002e-05	0.001325	0.002805	92	51	15	8	9
5.00027e-06	2.59997e-05	0.001891	0.00165	181	86	30	5	6
6.99982e-06	2.29999e-05	8.20002e-05	0.001116	2	2	0	0	1
5.99958e-06	2.59997e-05	0.00161	0.007507	60	59	9	23	18
5.99958e-06	2.29999e-05	0.000167	0.001343	4	4	0	0	2
5.99958e-06	2.50004e-05	0.004517	0.003682	220	220	16	139	80
6.99982e-06	2.29999e-05	0.000214	0.00059	8	8	0	0	1
5.99958e-06	3.00007e-05	0.022376	0.104506	1848	1840	568	826	195
5.99958e-06	2.99998e-05	0.00657	0.008627	480	347	63	199	100
5.00027e-06	2.59997e-05	0.00664	0.002057	516	433	179	121	168
5.99958e-06	2.80002e-05	0.00179	0.00291	101	80	27	8	12
6.00051e-06	2.59997e-05	0.000445	0.00121	16	15	2	1	3
5.00027e-06	2.29999e-05	0.000266	0.000489	10	10	2	2	5
6.00051e-06	2.29999e-05	2.80002e-05	0.002493	1	1	0	0	1
4.99934e-06	3.1e-05	0.004033	0.003851	333	265	57	49	64
5.00027e-06	2.29999e-05	0.000258	0.001159	15	15	0	5	6
5.00027e-06	2.90005e-05	0.007531	0.002757	1254	533	242	142	120
5.00027e-06	2.40002e-05	0.000237999	0.001014	10	10	0	0	1
5.00027e-06	2.7e-05	0.000869	0.001474	61	49	6	9	12
4.99934e-06	2.99998e-05	0.028564	0.007256	2436	2424	144	1882	2016
6.99982e-06	2.99998e-05	0.000225	0.000693	12	12	1	1	2
5.00027e-06	2.39993e-05	0.002057	0.001564	172	116	53	3	25
5.00027e-06	2.09995e-05	0.000138001	0.001016	5	5	0	0	1
5.00027e-06	2.19997e-05	0.00049	0.001537	34	27	4	1	3
5.00027e-06	3.1e-05	0.020425	0.002956	1722	1645	224	1032	1120
5.99958e-06	2.29999e-05	7.00001e-05	0.000963001	3	3	0	0	1
4.00003e-06	2.80002e-05	0.000293001	0.000688001	14	12	4	0	3
5.00027e-06	2.89995e-05	0.013842	0.002883	1766	1115	552	110	216
5.00027e-06	3.60003e-05	0.005325	0.00338	318	318	3	238	240
8.00006e-06	2.60007e-05	0.000728999	0.004941	36	36	1	22	12
4.99934e-06	2.60007e-05	0.008757	0.013642	648	648	85	380	120
1.00005e-05	2.40002e-05	6.89998e-05	0.017608	2	2	0	0	2
6.00051e-06	2.59997e-05	0.000119	0.000543	6	6	0	0	2
4.99934e-06	2.50004e-05	0.001573	0.000881	108	84	22	23	36
4.99934e-06	3.00007e-05	0.003109	0.001363	528	207	132	13	21
5.00027e-06	2.40002e-05	0.000285	0.000898	18	15	1	0	3
5.00027e-06	2.49995e-05	0.000525001	0.000808	30	30	1	16	18
5.99958e-06	2.19997e-05	5.70007e-05	0.003898	2	2	0	0	1
5.00027e-06	3.00007e-05	0.002004	0.002557	192	128	55	4	17
6.00051e-06	2.49995e-05	0.00011	0.000665001	5	5	0	1	2
