6.99982e-06	4.80004e-05	0.126334	0.028976
1.30003e-05	2.40002e-05	0.002561	0.027095
8.00006e-06	2.19997e-05	0.000233	0.030637
7.00075e-06	2.99998e-05	0.031793	0.042418
9.0003e-06	2.29999e-05	0.000592	0.00096
8.99937e-06	3.60003e-05	0.005586	0.005672
6.99982e-06	3.1e-05	0.000325	0.045886
6.00051e-06	2.19997e-05	5.59995e-05	0.001036
5.99958e-06	2.29999e-05	0.000133	0.005182
8.00006e-06	2.09995e-05	0.000609	0.002189
6.00051e-06	1.89999e-05	7.99997e-05	0.000979
8.00006e-06	4.09996e-05	0.023783	0.054233
5.99958e-06	2.40002e-05	0.000204	0.001752
8.00006e-06	2.40002e-05	0.001824	0.001219
9.99961e-06	3.39998e-05	0.24264	0.077902
8.99937e-06	2.60007e-05	0.000364999	0.004109
8.00006e-06	4.39994e-05	0.007328	0.003884
8.00006e-06	3.29996e-05	0.002198	0.006203
6.99982e-06	4.00003e-05	0.022355	0.153774
8.99937e-06	2.99998e-05	0.001298	0.002201
8.00006e-06	3.5e-05	0.154305	0.051824
7.99913e-06	3.60003e-05	0.04044	0.026428
8.00006e-06	2.29999e-05	0.000437001	0.000618
8.99937e-06	2.80002e-05	0.00583	0.002922
8.00006e-06	3.1e-05	0.006478	0.001647
8.00006e-06	2.89995e-05	0.000379	0.000782
9.0003e-06	2.50004e-05	0.001117	0.0027
8.00006e-06	2.29999e-05	0.000794	0.002976
1.09999e-05	2.29999e-05	0.000597	0.002648
9.0003e-06	3.19993e-05	0.001339	0.002841
9.0003e-06	3.1e-05	0.003743	0.003451
5.00027e-06	5.29997e-05	0.000184	0.001907
1.09999e-05	2.40002e-05	0.001629	0.007526
5.99958e-06	2.19997e-05	0.000121	0.001313
8.00006e-06	2.59997e-05	0.004362	0.004137
5.99958e-06	2.20006e-05	0.000212	0.000568
8.00006e-06	2.7e-05	0.022311	0.107247
1.10008e-05	2.7e-05	0.00625	0.009177
8.00006e-06	2.99998e-05	0.006664	0.002633
6.99982e-06	2.60007e-05	0.001662	0.003759
7.00075e-06	2.19997e-05	0.00048	0.001284
6.99982e-06	2.10004e-05	0.00025	0.000554
4.99934e-06	3.00007e-05	3.99994e-05	0.002522
6.99982e-06	2.80002e-05	0.005285	0.003986
1.09999e-05	2.7e-05	0.000377	0.001206
1.70004e-05	2.80002e-05	0.009037	0.002858
5.00027e-06	2.89995e-05	0.000375001	0.00108
9.0003e-06	2.59997e-05	0.001325	0.001481
8.00006e-06	3.29996e-05	0.030481	0.007136
8.00006e-06	2.39993e-05	0.000334	0.000686
8.00006e-06	3.39998e-05	0.002917	0.001594
6.00051e-06	2.19997e-05	0.000175999	0.001022
9.0003e-06	2.40002e-05	0.000746	0.001592
8.99937e-06	3.00007e-05	0.022275	0.002997
6.00051e-06	1.99992e-05	0.000109	0.001738
8.00006e-06	2.29999e-05	0.000408	0.000697
6.99982e-06	3.29996e-05	0.01605	0.002761
8.00006e-06	4.00003e-05	0.006212	0.003253
9.0003e-06	2.29999e-05	0.000911	0.008418
8.00006e-06	2.80002e-05	0.01096	0.013805
6.00051e-06	2.19997e-05	8.69995e-05	0.023106
6.00051e-06	3.1e-05	0.000136	0.000612
9.0003e-06	2.40002e-05	0.001992	0.000844
8.99937e-06	2.40002e-05	0.003742	0.001381
9.0003e-06	2.00002e-05	0.000375	0.000987
8.00006e-06	2.29999e-05	0.000744	0.000871
6.00051e-06	2.99998e-05	7.49994e-05	0.004288
8.00006e-06	2.40002e-05	0.002583	0.002655
6.00051e-06	2.80002e-05	0.000143999	0.000599
