6.99982e-06	3.20002e-05	0.000352	0.00859	10	10
9.0003e-06	3.60003e-05	0.006462	0.580798	382	382
5.99958e-06	3.90001e-05	0.004492	0.415024	216	216
8.00006e-06	3.20002e-05	0.00388	0.277823	234	234
8.00006e-06	3.39998e-05	0.001976	0.174132	77	77
6.99982e-06	2.70009e-05	0.000444	0.176323	16	16
6.99982e-06	2.90005e-05	0.000413	0.03964	12	12
5.99958e-06	2.59997e-05	8.9e-05	0.000429	3	3
6.00051e-06	3.20002e-05	0.00277	0.01271	139	139
5.99958e-06	2.59997e-05	0.000456001	0.014296	17	17
5.99958e-06	3.5e-05	0.007647	0.511949	437	436
4.00003e-06	2.09995e-05	0.000303	0.036691	12	12
6.00051e-06	3.5e-05	0.001361	0.003221	63	63
6.99982e-06	3.20002e-05	0.015042	0.195415	1075	1074
8.00006e-06	3.29996e-05	0.00042	0.042304	13	13
6.00051e-06	2.89995e-05	0.002842	0.226457	140	140
5.00027e-06	2.40002e-05	0.000208	0.012776	7	7
6.99982e-06	3.39998e-05	0.000691	0.012516	28	28
6.99982e-06	4.09996e-05	0.015337	0.442072	1058	1058
6.00051e-06	2.7e-05	0.000186	0.022647	5	5
7.00075e-06	2.89995e-05	0.000398	0.209987	14	14
7.00075e-06	4.59999e-05	0.009741	0.417463	485	485
8.00006e-06	3.60003e-05	0.00544	0.279609	320	320
9.0003e-06	4.00003e-05	0.000763	0.382057	24	24
8.00006e-06	3.69996e-05	0.004136	0.537078	168	168
8.00006e-06	2.89995e-05	0.000173001	0.046422	5	5
5.00027e-06	2.40002e-05	0.000245	0.015569	9	9
6.99982e-06	3.20002e-05	0.001582	0.429864	70	70
8.00006e-06	3.39998e-05	0.003086	0.430116	166	166
8.00006e-06	2.89995e-05	0.000435	0.001725	18	17
6.99982e-06	2.7e-05	0.000814	0.089113	32	32
6.00051e-06	1.89999e-05	0.000109	0.135781	4	4
6.00051e-06	2.99998e-05	0.002033	0.06226	98	98
6.99982e-06	3.20002e-05	0.000192	0.017099	7	7
